evidence_package,representation,classifier,threshold,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,mcc,positive_prediction_rate
P-SIGNAL-001,physicochemical_features,logistic_regression,0.860000,84,38,2652,185,0.688525,0.312268,0.985874,0.429668,0.649071,0.431087,0.041230
P-SIGNAL-001,physicochemical_features,logistic_regression,0.870000,78,32,2658,191,0.709091,0.289963,0.988104,0.411609,0.639033,0.422531,0.037175
P-SIGNAL-001,physicochemical_features,logistic_regression,0.880000,73,28,2662,196,0.722772,0.271375,0.989591,0.394595,0.630483,0.413186,0.034133
P-SIGNAL-001,physicochemical_features,logistic_regression,0.890000,72,23,2667,197,0.757895,0.267658,0.991450,0.395604,0.629554,0.422556,0.032105
P-SIGNAL-001,physicochemical_features,logistic_regression,0.900000,66,21,2669,203,0.758621,0.245353,0.992193,0.370787,0.618773,0.404249,0.029402
P-SIGNAL-001,physicochemical_features,logistic_regression,0.910000,63,19,2671,206,0.768293,0.234201,0.992937,0.358974,0.613569,0.397800,0.027712
P-SIGNAL-001,physicochemical_features,logistic_regression,0.920000,59,18,2672,210,0.766234,0.219331,0.993309,0.341040,0.606320,0.383976,0.026022
P-SIGNAL-001,physicochemical_features,logistic_regression,0.930000,51,14,2676,218,0.784615,0.189591,0.994796,0.305389,0.592193,0.361639,0.021967
P-SIGNAL-001,physicochemical_features,logistic_regression,0.940000,45,11,2679,224,0.803571,0.167286,0.995911,0.276923,0.581599,0.344308,0.018925
P-SIGNAL-001,physicochemical_features,logistic_regression,0.950000,41,10,2680,228,0.803922,0.152416,0.996283,0.256250,0.574349,0.328456,0.017236
P-SIGNAL-001,physicochemical_features,logistic_regression,0.960000,33,7,2683,236,0.825000,0.122677,0.997398,0.213592,0.560037,0.298920,0.013518
P-SIGNAL-001,physicochemical_features,logistic_regression,0.970000,27,5,2685,242,0.843750,0.100372,0.998141,0.179402,0.549257,0.273816,0.010814
P-SIGNAL-001,physicochemical_features,logistic_regression,0.980000,19,3,2687,250,0.863636,0.070632,0.998885,0.130584,0.534758,0.232637,0.007435
P-SIGNAL-001,physicochemical_features,logistic_regression,0.990000,5,1,2689,264,0.833333,0.018587,0.999628,0.036364,0.509108,0.116410,0.002028
P-SIGNAL-001,physicochemical_features,logistic_regression,1.000000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-001,physicochemical_features,random_forest,0.000000,269,2690,0,0,0.090909,1.000000,0.000000,0.166667,0.500000,0.000000,1.000000
P-SIGNAL-001,physicochemical_features,random_forest,0.010000,257,1452,1238,12,0.150380,0.955390,0.460223,0.259858,0.707807,0.241889,0.577560
P-SIGNAL-001,physicochemical_features,random_forest,0.020000,243,1122,1568,26,0.178022,0.903346,0.582900,0.297430,0.743123,0.280412,0.461304
P-SIGNAL-001,physicochemical_features,random_forest,0.030000,233,942,1748,36,0.198298,0.866171,0.649814,0.322715,0.757993,0.303161,0.397094
P-SIGNAL-001,physicochemical_features,random_forest,0.040000,227,820,1870,42,0.216810,0.843866,0.695167,0.344985,0.769517,0.324079,0.353836
P-SIGNAL-001,physicochemical_features,random_forest,0.050000,223,727,1963,46,0.234737,0.828996,0.729740,0.365874,0.779368,0.344039,0.321054
P-SIGNAL-001,physicochemical_features,random_forest,0.060000,217,661,2029,52,0.247153,0.806691,0.754275,0.378378,0.780483,0.353025,0.296722
P-SIGNAL-001,physicochemical_features,random_forest,0.070000,215,601,2089,54,0.263480,0.799257,0.776580,0.396313,0.787918,0.370421,0.275769
P-SIGNAL-001,physicochemical_features,random_forest,0.080000,210,547,2143,59,0.277411,0.780669,0.796654,0.409357,0.788662,0.380378,0.255830
P-SIGNAL-001,physicochemical_features,random_forest,0.090000,206,516,2174,63,0.285319,0.765799,0.808178,0.415742,0.786989,0.384190,0.244001
P-SIGNAL-001,physicochemical_features,random_forest,0.100000,202,479,2211,67,0.296623,0.750929,0.821933,0.425263,0.786431,0.391248,0.230145
P-SIGNAL-001,physicochemical_features,random_forest,0.110000,201,440,2250,68,0.313573,0.747212,0.836431,0.441758,0.791822,0.407300,0.216627
P-SIGNAL-001,physicochemical_features,random_forest,0.120000,196,413,2277,73,0.321839,0.728625,0.846468,0.446469,0.787546,0.408929,0.205813
P-SIGNAL-001,physicochemical_features,random_forest,0.130000,191,389,2301,78,0.329310,0.710037,0.855390,0.449941,0.782714,0.409466,0.196012
P-SIGNAL-001,physicochemical_features,random_forest,0.140000,189,361,2329,80,0.343636,0.702602,0.865799,0.461538,0.784201,0.420057,0.185874
P-SIGNAL-001,physicochemical_features,random_forest,0.150000,186,334,2356,83,0.357692,0.691450,0.875836,0.471483,0.783643,0.428496,0.175735
P-SIGNAL-001,physicochemical_features,random_forest,0.160000,181,311,2379,88,0.367886,0.672862,0.884387,0.475690,0.778625,0.430264,0.166272
P-SIGNAL-001,physicochemical_features,random_forest,0.170000,181,296,2394,88,0.379455,0.672862,0.889963,0.485255,0.781413,0.440013,0.161203
P-SIGNAL-001,physicochemical_features,random_forest,0.180000,173,276,2414,96,0.385301,0.643123,0.897398,0.481894,0.770260,0.433116,0.151740
P-SIGNAL-001,physicochemical_features,random_forest,0.190000,171,258,2432,98,0.398601,0.635688,0.904089,0.489971,0.769888,0.440735,0.144981
P-SIGNAL-001,physicochemical_features,random_forest,0.200000,170,249,2441,99,0.405728,0.631970,0.907435,0.494186,0.769703,0.444778,0.141602
P-SIGNAL-001,physicochemical_features,random_forest,0.210000,167,233,2457,102,0.417500,0.620818,0.913383,0.499253,0.767100,0.449150,0.135181
P-SIGNAL-001,physicochemical_features,random_forest,0.220000,166,224,2466,103,0.425641,0.617100,0.916729,0.503794,0.766914,0.453670,0.131801
P-SIGNAL-001,physicochemical_features,random_forest,0.230000,163,210,2480,106,0.436997,0.605948,0.921933,0.507788,0.763941,0.457214,0.126056
P-SIGNAL-001,physicochemical_features,random_forest,0.240000,160,192,2498,109,0.454545,0.594796,0.928625,0.515298,0.761710,0.464794,0.118959
P-SIGNAL-001,physicochemical_features,random_forest,0.250000,156,182,2508,113,0.461538,0.579926,0.932342,0.514003,0.756134,0.462975,0.114228
P-SIGNAL-001,physicochemical_features,random_forest,0.260000,152,171,2519,117,0.470588,0.565056,0.936431,0.513514,0.750743,0.462315,0.109158
P-SIGNAL-001,physicochemical_features,random_forest,0.270000,149,162,2528,120,0.479100,0.553903,0.939777,0.513793,0.746840,0.462763,0.105103
P-SIGNAL-001,physicochemical_features,random_forest,0.280000,148,157,2533,121,0.485246,0.550186,0.941636,0.515679,0.745911,0.465007,0.103075
P-SIGNAL-001,physicochemical_features,random_forest,0.290000,145,147,2543,124,0.496575,0.539033,0.945353,0.516934,0.742193,0.466919,0.098682
P-SIGNAL-001,physicochemical_features,random_forest,0.300000,142,138,2552,127,0.507143,0.527881,0.948699,0.517304,0.738290,0.468083,0.094627
P-SIGNAL-001,physicochemical_features,random_forest,0.310000,139,132,2558,130,0.512915,0.516729,0.950929,0.514815,0.733829,0.466102,0.091585
P-SIGNAL-001,physicochemical_features,random_forest,0.320000,137,125,2565,132,0.522901,0.509294,0.953532,0.516008,0.731413,0.468358,0.088543
P-SIGNAL-001,physicochemical_features,random_forest,0.330000,133,118,2572,136,0.529880,0.494424,0.956134,0.511538,0.725279,0.464881,0.084826
P-SIGNAL-001,physicochemical_features,random_forest,0.340000,132,112,2578,137,0.540984,0.490706,0.958364,0.514620,0.724535,0.469339,0.082460
P-SIGNAL-001,physicochemical_features,random_forest,0.350000,132,108,2582,137,0.550000,0.490706,0.959851,0.518664,0.725279,0.474452,0.081108
P-SIGNAL-001,physicochemical_features,random_forest,0.360000,132,98,2592,137,0.573913,0.490706,0.963569,0.529058,0.727138,0.487759,0.077729
P-SIGNAL-001,physicochemical_features,random_forest,0.370000,132,89,2601,137,0.597285,0.490706,0.966914,0.538776,0.728810,0.500432,0.074687
P-SIGNAL-001,physicochemical_features,random_forest,0.380000,129,87,2603,140,0.597222,0.479554,0.967658,0.531959,0.723606,0.494226,0.072998
P-SIGNAL-001,physicochemical_features,random_forest,0.390000,126,85,2605,143,0.597156,0.468401,0.968401,0.525000,0.718401,0.487965,0.071308
P-SIGNAL-001,physicochemical_features,random_forest,0.400000,126,79,2611,143,0.614634,0.468401,0.970632,0.531646,0.719517,0.497040,0.069280
P-SIGNAL-001,physicochemical_features,random_forest,0.410000,125,75,2615,144,0.625000,0.464684,0.972119,0.533049,0.718401,0.500204,0.067590
P-SIGNAL-001,physicochemical_features,random_forest,0.420000,123,69,2621,146,0.640625,0.457249,0.974349,0.533623,0.715799,0.503706,0.064887
P-SIGNAL-001,physicochemical_features,random_forest,0.430000,123,64,2626,146,0.657754,0.457249,0.976208,0.539474,0.716729,0.512131,0.063197
P-SIGNAL-001,physicochemical_features,random_forest,0.440000,123,61,2629,146,0.668478,0.457249,0.977323,0.543046,0.717286,0.517338,0.062183
P-SIGNAL-001,physicochemical_features,random_forest,0.450000,120,59,2631,149,0.670391,0.446097,0.978067,0.535714,0.712082,0.511490,0.060493
P-SIGNAL-001,physicochemical_features,random_forest,0.460000,118,54,2636,151,0.686047,0.438662,0.979926,0.535147,0.709294,0.514287,0.058128
P-SIGNAL-001,physicochemical_features,random_forest,0.470000,115,52,2638,154,0.688623,0.427509,0.980669,0.527523,0.704089,0.508495,0.056438
P-SIGNAL-001,physicochemical_features,random_forest,0.480000,113,49,2641,156,0.697531,0.420074,0.981784,0.524362,0.700929,0.507834,0.054748
P-SIGNAL-001,physicochemical_features,random_forest,0.490000,111,45,2645,158,0.711538,0.412639,0.983271,0.522353,0.697955,0.509302,0.052721
P-SIGNAL-001,physicochemical_features,random_forest,0.500000,107,42,2648,162,0.718121,0.397770,0.984387,0.511962,0.691078,0.502397,0.050355
P-SIGNAL-001,physicochemical_features,random_forest,0.510000,105,40,2650,164,0.724138,0.390335,0.985130,0.507246,0.687732,0.500006,0.049003
P-SIGNAL-001,physicochemical_features,random_forest,0.520000,104,37,2653,165,0.737589,0.386617,0.986245,0.507317,0.686431,0.503177,0.047651
P-SIGNAL-001,physicochemical_features,random_forest,0.530000,104,34,2656,165,0.753623,0.386617,0.987361,0.511057,0.686989,0.509867,0.046637
P-SIGNAL-001,physicochemical_features,random_forest,0.540000,103,32,2658,166,0.762963,0.382900,0.988104,0.509901,0.685502,0.511130,0.045624
P-SIGNAL-001,physicochemical_features,random_forest,0.550000,101,30,2660,168,0.770992,0.375465,0.988848,0.505000,0.682156,0.509156,0.044272
P-SIGNAL-001,physicochemical_features,random_forest,0.560000,101,27,2663,168,0.789062,0.375465,0.989963,0.508816,0.682714,0.516391,0.043258
P-SIGNAL-001,physicochemical_features,random_forest,0.570000,97,27,2663,172,0.782258,0.360595,0.989963,0.493639,0.675279,0.502949,0.041906
P-SIGNAL-001,physicochemical_features,random_forest,0.580000,96,26,2664,173,0.786885,0.356877,0.990335,0.491049,0.673606,0.502039,0.041230
P-SIGNAL-001,physicochemical_features,random_forest,0.590000,96,26,2664,173,0.786885,0.356877,0.990335,0.491049,0.673606,0.502039,0.041230
P-SIGNAL-001,physicochemical_features,random_forest,0.600000,94,26,2664,175,0.783333,0.349442,0.990335,0.483290,0.669888,0.495191,0.040554
P-SIGNAL-001,physicochemical_features,random_forest,0.610000,92,24,2666,177,0.793103,0.342007,0.991078,0.477922,0.666543,0.493390,0.039202
P-SIGNAL-001,physicochemical_features,random_forest,0.620000,90,24,2666,179,0.789474,0.334572,0.991078,0.469974,0.662825,0.486419,0.038527
P-SIGNAL-001,physicochemical_features,random_forest,0.630000,88,23,2667,181,0.792793,0.327138,0.991450,0.463158,0.659294,0.482003,0.037513
P-SIGNAL-001,physicochemical_features,random_forest,0.640000,87,23,2667,182,0.790909,0.323420,0.991450,0.459103,0.657435,0.478455,0.037175
P-SIGNAL-001,physicochemical_features,random_forest,0.650000,85,18,2672,184,0.825243,0.315985,0.993309,0.456989,0.654647,0.485094,0.034809
P-SIGNAL-001,physicochemical_features,random_forest,0.660000,83,14,2676,186,0.855670,0.308550,0.994796,0.453552,0.651673,0.489744,0.032781
P-SIGNAL-001,physicochemical_features,random_forest,0.670000,81,13,2677,188,0.861702,0.301115,0.995167,0.446281,0.648141,0.485660,0.031767
P-SIGNAL-001,physicochemical_features,random_forest,0.680000,76,13,2677,193,0.853933,0.282528,0.995167,0.424581,0.638848,0.467396,0.030078
P-SIGNAL-001,physicochemical_features,random_forest,0.690000,76,12,2678,193,0.863636,0.282528,0.995539,0.425770,0.639033,0.470591,0.029740
P-SIGNAL-001,physicochemical_features,random_forest,0.700000,72,12,2678,197,0.857143,0.267658,0.995539,0.407932,0.631599,0.455591,0.028388
P-SIGNAL-001,physicochemical_features,random_forest,0.710000,71,12,2678,198,0.855422,0.263941,0.995539,0.403409,0.629740,0.451775,0.028050
P-SIGNAL-001,physicochemical_features,random_forest,0.720000,70,12,2678,199,0.853659,0.260223,0.995539,0.398860,0.627881,0.447931,0.027712
P-SIGNAL-001,physicochemical_features,random_forest,0.730000,68,12,2678,201,0.850000,0.252788,0.995539,0.389685,0.624164,0.440160,0.027036
P-SIGNAL-001,physicochemical_features,random_forest,0.740000,65,11,2679,204,0.855263,0.241636,0.995911,0.376812,0.618773,0.431690,0.025684
P-SIGNAL-001,physicochemical_features,random_forest,0.750000,63,11,2679,206,0.851351,0.234201,0.995911,0.367347,0.615056,0.423645,0.025008
P-SIGNAL-001,physicochemical_features,random_forest,0.760000,63,8,2682,206,0.887324,0.234201,0.997026,0.370588,0.615613,0.434373,0.023995
P-SIGNAL-001,physicochemical_features,random_forest,0.770000,61,8,2682,208,0.884058,0.226766,0.997026,0.360947,0.611896,0.426308,0.023319
P-SIGNAL-001,physicochemical_features,random_forest,0.780000,59,5,2685,210,0.921875,0.219331,0.998141,0.354354,0.608736,0.429775,0.021629
P-SIGNAL-001,physicochemical_features,random_forest,0.790000,57,5,2685,212,0.919355,0.211896,0.998141,0.344411,0.605019,0.421578,0.020953
P-SIGNAL-001,physicochemical_features,random_forest,0.800000,55,5,2685,214,0.916667,0.204461,0.998141,0.334347,0.601301,0.413235,0.020277
P-SIGNAL-001,physicochemical_features,random_forest,0.810000,50,5,2685,219,0.909091,0.185874,0.998141,0.308642,0.592007,0.391675,0.018587
P-SIGNAL-001,physicochemical_features,random_forest,0.820000,48,5,2685,221,0.905660,0.178439,0.998141,0.298137,0.588290,0.382744,0.017911
P-SIGNAL-001,physicochemical_features,random_forest,0.830000,43,4,2686,226,0.914894,0.159851,0.998513,0.272152,0.579182,0.364137,0.015884
P-SIGNAL-001,physicochemical_features,random_forest,0.840000,38,3,2687,231,0.926829,0.141264,0.998885,0.245161,0.570074,0.344673,0.013856
P-SIGNAL-001,physicochemical_features,random_forest,0.850000,36,3,2687,233,0.923077,0.133829,0.998885,0.233766,0.566357,0.334537,0.013180
P-SIGNAL-001,physicochemical_features,random_forest,0.860000,34,3,2687,235,0.918919,0.126394,0.998885,0.222222,0.562639,0.324107,0.012504
P-SIGNAL-001,physicochemical_features,random_forest,0.870000,31,3,2687,238,0.911765,0.115242,0.998885,0.204620,0.557063,0.307848,0.011490
P-SIGNAL-001,physicochemical_features,random_forest,0.880000,30,2,2688,239,0.937500,0.111524,0.999257,0.199336,0.555390,0.307914,0.010814
P-SIGNAL-001,physicochemical_features,random_forest,0.890000,29,2,2688,240,0.935484,0.107807,0.999257,0.193333,0.553532,0.302292,0.010477
P-SIGNAL-001,physicochemical_features,random_forest,0.900000,27,2,2688,242,0.931034,0.100372,0.999257,0.181208,0.549814,0.290738,0.009801
P-SIGNAL-001,physicochemical_features,random_forest,0.910000,21,2,2688,248,0.913043,0.078067,0.999257,0.143836,0.538662,0.253117,0.007773
P-SIGNAL-001,physicochemical_features,random_forest,0.920000,17,2,2688,252,0.894737,0.063197,0.999257,0.118056,0.531227,0.224781,0.006421
P-SIGNAL-001,physicochemical_features,random_forest,0.930000,15,1,2689,254,0.937500,0.055762,0.999628,0.105263,0.527695,0.217136,0.005407
P-SIGNAL-001,physicochemical_features,random_forest,0.940000,12,1,2689,257,0.923077,0.044610,0.999628,0.085106,0.522119,0.192291,0.004393
P-SIGNAL-001,physicochemical_features,random_forest,0.950000,9,1,2689,260,0.900000,0.033457,0.999628,0.064516,0.516543,0.163890,0.003380
P-SIGNAL-001,physicochemical_features,random_forest,0.960000,8,1,2689,261,0.888889,0.029740,0.999628,0.057554,0.514684,0.153319,0.003042
P-SIGNAL-001,physicochemical_features,random_forest,0.970000,7,1,2689,262,0.875000,0.026022,0.999628,0.050542,0.512825,0.142010,0.002704
P-SIGNAL-001,physicochemical_features,random_forest,0.980000,6,0,2690,263,1.000000,0.022305,1.000000,0.043636,0.511152,0.142542,0.002028
P-SIGNAL-001,physicochemical_features,random_forest,0.990000,3,0,2690,266,1.000000,0.011152,1.000000,0.022059,0.505576,0.100741,0.001014
P-SIGNAL-001,physicochemical_features,random_forest,1.000000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.000000,269,2690,0,0,0.090909,1.000000,0.000000,0.166667,0.500000,0.000000,1.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.010000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.020000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.030000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.040000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.050000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.060000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.070000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.080000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.090000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.100000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.110000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.120000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.130000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.140000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.150000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.160000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.170000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.180000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.190000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.200000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.210000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.220000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.230000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.240000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.250000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.260000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.270000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.280000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.290000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.300000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.310000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.320000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.330000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.340000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.350000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.360000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.370000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.380000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.390000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.400000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.410000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.420000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.430000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.440000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.450000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.460000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.470000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.480000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.490000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.500000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.510000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.520000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.530000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.540000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.550000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.560000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.570000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.580000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.590000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.600000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.610000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.620000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.630000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.640000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.650000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.660000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
